SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType,
Temperature,Nerka,2013,Nerka Kema Creek,3/5/13,12:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/5/13,4:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/5/13,8:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/6/13,12:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/6/13,4:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/6/13,8:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/6/13,12:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/6/13,4:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/6/13,8:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/7/13,12:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/7/13,4:20:00 AM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/7/13,8:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/7/13,12:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/7/13,4:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/7/13,8:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/8/13,12:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/8/13,4:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/8/13,8:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/8/13,12:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/8/13,4:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/8/13,8:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/9/13,12:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/9/13,4:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/9/13,8:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/9/13,12:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/9/13,4:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/9/13,8:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/10/13,12:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/10/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/10/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/10/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/10/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/10/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/11/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/11/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/11/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/11/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/11/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/11/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/12/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/12/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/12/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/12/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/12/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/12/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/13/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/13/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/13/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/13/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/13/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/13/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/14/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/14/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/14/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/14/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/14/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/14/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/15/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/15/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/15/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/15/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/15/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/15/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/16/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/16/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/16/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/16/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/16/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/16/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/17/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/17/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/17/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/17/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/17/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/17/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/18/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/18/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/18/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/18/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/18/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/18/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/19/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/19/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/19/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/19/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/19/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/19/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/20/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/20/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/20/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/20/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/20/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/20/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/21/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/21/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/21/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/21/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/21/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/21/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/22/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/22/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/22/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/22/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/22/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/22/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/23/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/23/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/23/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/23/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/23/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/23/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/24/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/24/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/24/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/24/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/24/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/24/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/25/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/25/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/25/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/25/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/25/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/25/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/26/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/26/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/26/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/26/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/26/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/26/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/27/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/27/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/27/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/27/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/27/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/27/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/28/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/28/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/28/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/28/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/28/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/28/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/29/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/29/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/29/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/29/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/29/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/29/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/30/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/30/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/30/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/30/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/30/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/30/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/31/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/31/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/31/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/31/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/31/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,3/31/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/1/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/1/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/1/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/1/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/1/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/1/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/2/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/2/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/2/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/2/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/2/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/2/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/3/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/3/13,5:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/3/13,9:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/3/13,1:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/3/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/3/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/4/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/4/13,5:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/4/13,9:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/4/13,1:20:00 PM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/4/13,5:20:00 PM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/4/13,9:20:00 PM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/5/13,1:20:00 AM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/5/13,5:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/5/13,9:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/5/13,1:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/5/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/5/13,9:20:00 PM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/6/13,1:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/6/13,5:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/6/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/6/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/6/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/6/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/7/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/7/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/7/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/7/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/7/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/7/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/8/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/8/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/8/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/8/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/8/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/8/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/9/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/9/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/9/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/9/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/9/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/9/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/10/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/10/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/10/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/10/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/10/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/10/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/11/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/11/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/11/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/11/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/11/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/11/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/12/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/12/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/12/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/12/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/12/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/12/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/13/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/13/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/13/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/13/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/13/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/13/13,9:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/14/13,1:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/14/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/14/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/14/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/14/13,5:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/14/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/15/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/15/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/15/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/15/13,1:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/15/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/15/13,9:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/16/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/16/13,5:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/16/13,9:20:00 AM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/16/13,1:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/16/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/16/13,9:20:00 PM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/17/13,1:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/17/13,5:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/17/13,9:20:00 AM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/17/13,1:20:00 PM,-0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/17/13,5:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/17/13,9:20:00 PM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/18/13,1:20:00 AM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/18/13,5:20:00 AM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/18/13,9:20:00 AM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/18/13,1:20:00 PM,-0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/18/13,5:20:00 PM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/18/13,9:20:00 PM,0.375,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/19/13,1:20:00 AM,0.5,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/19/13,5:20:00 AM,0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/19/13,9:20:00 AM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/19/13,1:20:00 PM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/19/13,5:20:00 PM,0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/19/13,9:20:00 PM,0.625,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/20/13,1:20:00 AM,0.75,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/20/13,5:20:00 AM,0.5,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/20/13,9:20:00 AM,0.125,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/20/13,1:20:00 PM,0,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/20/13,5:20:00 PM,0.375,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/20/13,9:20:00 PM,0.875,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/21/13,1:20:00 AM,0.875,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/21/13,5:20:00 AM,0.75,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/21/13,9:20:00 AM,0.375,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/21/13,1:20:00 PM,0.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/21/13,5:20:00 PM,0.875,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/21/13,9:20:00 PM,1.25,iButton,
Temperature,Nerka,2013,Nerka Kema Creek,4/22/13,1:20:00 AM,1.25,iButton,
