# Water_Temp.Water_Temp@LACL_KIJILO_Q.EntireRecord.csv generated at 2020-11-03 12:50:07 (UTC-07:00) by AQUARIUS Time-Series 20.1.68.0
# 
# Time-series identifier: Water Temp.Water Temp@LACL_KIJILO_Q
# Location: Kijik Lake Outlet - Water Quantity
# UTC offset: (UTC+00:00)
# Value units: degC
# Value parameter: Water Temp
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+00:00),Value,Approval Level,Grade,Qualifiers
2018-05-22T19:00:00Z,2018-05-22 19:00:00,5.757,Working,-1,
2018-05-22T20:00:00Z,2018-05-22 20:00:00,5.45,Working,-1,
2018-05-22T21:00:00Z,2018-05-22 21:00:00,4.831,Working,-1,
2018-05-22T22:00:00Z,2018-05-22 22:00:00,4.623,Working,-1,
2018-05-22T23:00:00Z,2018-05-22 23:00:00,4.623,Working,-1,
2018-05-23T00:00:00Z,2018-05-23 00:00:00,4.415,Working,-1,
2018-05-23T01:00:00Z,2018-05-23 01:00:00,4.207,Working,-1,
2018-05-23T02:00:00Z,2018-05-23 02:00:00,3.788,Working,-1,
2018-05-23T03:00:00Z,2018-05-23 03:00:00,3.683,Working,-1,
2018-05-23T04:00:00Z,2018-05-23 04:00:00,3.578,Working,-1,
2018-05-23T05:00:00Z,2018-05-23 05:00:00,3.578,Working,-1,
2018-05-23T06:00:00Z,2018-05-23 06:00:00,3.472,Working,-1,
2018-05-23T07:00:00Z,2018-05-23 07:00:00,3.472,Working,-1,
2018-05-23T08:00:00Z,2018-05-23 08:00:00,3.472,Working,-1,
2018-05-23T09:00:00Z,2018-05-23 09:00:00,3.578,Working,-1,
2018-05-23T10:00:00Z,2018-05-23 10:00:00,3.788,Working,-1,
2018-05-23T11:00:00Z,2018-05-23 11:00:00,3.998,Working,-1,
2018-05-23T12:00:00Z,2018-05-23 12:00:00,4.311,Working,-1,
2018-05-23T13:00:00Z,2018-05-23 13:00:00,4.519,Working,-1,
2018-05-23T14:00:00Z,2018-05-23 14:00:00,4.623,Working,-1,
2018-05-23T15:00:00Z,2018-05-23 15:00:00,4.727,Working,-1,
2018-05-23T16:00:00Z,2018-05-23 16:00:00,4.934,Working,-1,
2018-05-23T17:00:00Z,2018-05-23 17:00:00,4.831,Working,-1,
2018-05-23T18:00:00Z,2018-05-23 18:00:00,4.623,Working,-1,
2018-05-23T19:00:00Z,2018-05-23 19:00:00,4.415,Working,-1,
2018-05-23T20:00:00Z,2018-05-23 20:00:00,4.311,Working,-1,
2018-05-23T21:00:00Z,2018-05-23 21:00:00,4.102,Working,-1,
2018-05-23T22:00:00Z,2018-05-23 22:00:00,3.893,Working,-1,
2018-05-23T23:00:00Z,2018-05-23 23:00:00,3.788,Working,-1,
2018-05-24T00:00:00Z,2018-05-24 00:00:00,3.683,Working,-1,
2018-05-24T01:00:00Z,2018-05-24 01:00:00,3.578,Working,-1,
2018-05-24T02:00:00Z,2018-05-24 02:00:00,3.578,Working,-1,
2018-05-24T03:00:00Z,2018-05-24 03:00:00,3.578,Working,-1,
2018-05-24T04:00:00Z,2018-05-24 04:00:00,3.472,Working,-1,
2018-05-24T05:00:00Z,2018-05-24 05:00:00,3.472,Working,-1,
2018-05-24T06:00:00Z,2018-05-24 06:00:00,3.472,Working,-1,
2018-05-24T07:00:00Z,2018-05-24 07:00:00,3.472,Working,-1,
2018-05-24T08:00:00Z,2018-05-24 08:00:00,3.472,Working,-1,
2018-05-24T09:00:00Z,2018-05-24 09:00:00,3.578,Working,-1,
2018-05-24T10:00:00Z,2018-05-24 10:00:00,3.893,Working,-1,
2018-05-24T11:00:00Z,2018-05-24 11:00:00,4.102,Working,-1,
2018-05-24T12:00:00Z,2018-05-24 12:00:00,4.415,Working,-1,
2018-05-24T13:00:00Z,2018-05-24 13:00:00,4.623,Working,-1,
2018-05-24T14:00:00Z,2018-05-24 14:00:00,4.727,Working,-1,
2018-05-24T15:00:00Z,2018-05-24 15:00:00,4.623,Working,-1,
2018-05-24T16:00:00Z,2018-05-24 16:00:00,4.623,Working,-1,
2018-05-24T17:00:00Z,2018-05-24 17:00:00,4.623,Working,-1,
2018-05-24T18:00:00Z,2018-05-24 18:00:00,4.623,Working,-1,
2018-05-24T19:00:00Z,2018-05-24 19:00:00,4.623,Working,-1,
2018-05-24T20:00:00Z,2018-05-24 20:00:00,4.519,Working,-1,
2018-05-24T21:00:00Z,2018-05-24 21:00:00,4.207,Working,-1,
2018-05-24T22:00:00Z,2018-05-24 22:00:00,3.998,Working,-1,
2018-05-24T23:00:00Z,2018-05-24 23:00:00,3.788,Working,-1,
2018-05-25T00:00:00Z,2018-05-25 00:00:00,3.683,Working,-1,
2018-05-25T01:00:00Z,2018-05-25 01:00:00,3.683,Working,-1,
2018-05-25T02:00:00Z,2018-05-25 02:00:00,3.683,Working,-1,
2018-05-25T03:00:00Z,2018-05-25 03:00:00,3.578,Working,-1,
2018-05-25T04:00:00Z,2018-05-25 04:00:00,3.578,Working,-1,
2018-05-25T05:00:00Z,2018-05-25 05:00:00,3.472,Working,-1,
2018-05-25T06:00:00Z,2018-05-25 06:00:00,3.472,Working,-1,
2018-05-25T07:00:00Z,2018-05-25 07:00:00,3.472,Working,-1,
2018-05-25T08:00:00Z,2018-05-25 08:00:00,3.578,Working,-1,
2018-05-25T09:00:00Z,2018-05-25 09:00:00,3.683,Working,-1,
2018-05-25T10:00:00Z,2018-05-25 10:00:00,3.893,Working,-1,
2018-05-25T11:00:00Z,2018-05-25 11:00:00,4.207,Working,-1,
2018-05-25T12:00:00Z,2018-05-25 12:00:00,4.415,Working,-1,
2018-05-25T13:00:00Z,2018-05-25 13:00:00,4.519,Working,-1,
2018-05-25T14:00:00Z,2018-05-25 14:00:00,4.623,Working,-1,
2018-05-25T15:00:00Z,2018-05-25 15:00:00,4.727,Working,-1,
2018-05-25T16:00:00Z,2018-05-25 16:00:00,4.727,Working,-1,
2018-05-25T17:00:00Z,2018-05-25 17:00:00,4.831,Working,-1,
2018-05-25T18:00:00Z,2018-05-25 18:00:00,4.623,Working,-1,
2018-05-25T19:00:00Z,2018-05-25 19:00:00,4.415,Working,-1,
2018-05-25T20:00:00Z,2018-05-25 20:00:00,4.311,Working,-1,
2018-05-25T21:00:00Z,2018-05-25 21:00:00,4.102,Working,-1,
2018-05-25T22:00:00Z,2018-05-25 22:00:00,3.998,Working,-1,
2018-05-25T23:00:00Z,2018-05-25 23:00:00,3.893,Working,-1,
2018-05-26T00:00:00Z,2018-05-26 00:00:00,3.788,Working,-1,
2018-05-26T01:00:00Z,2018-05-26 01:00:00,3.788,Working,-1,
2018-05-26T02:00:00Z,2018-05-26 02:00:00,3.683,Working,-1,
2018-05-26T03:00:00Z,2018-05-26 03:00:00,3.683,Working,-1,
2018-05-26T04:00:00Z,2018-05-26 04:00:00,3.683,Working,-1,
2018-05-26T05:00:00Z,2018-05-26 05:00:00,3.578,Working,-1,
2018-05-26T06:00:00Z,2018-05-26 06:00:00,3.578,Working,-1,
2018-05-26T07:00:00Z,2018-05-26 07:00:00,3.683,Working,-1,
2018-05-26T08:00:00Z,2018-05-26 08:00:00,3.788,Working,-1,
2018-05-26T09:00:00Z,2018-05-26 09:00:00,3.788,Working,-1,
2018-05-26T10:00:00Z,2018-05-26 10:00:00,3.998,Working,-1,
2018-05-26T11:00:00Z,2018-05-26 11:00:00,4.207,Working,-1,
2018-05-26T12:00:00Z,2018-05-26 12:00:00,4.623,Working,-1,
2018-05-26T13:00:00Z,2018-05-26 13:00:00,4.831,Working,-1,
2018-05-26T14:00:00Z,2018-05-26 14:00:00,5.141,Working,-1,
2018-05-26T15:00:00Z,2018-05-26 15:00:00,5.45,Working,-1,
2018-05-26T16:00:00Z,2018-05-26 16:00:00,5.86,Working,-1,
2018-05-26T17:00:00Z,2018-05-26 17:00:00,6.064,Working,-1,
2018-05-26T18:00:00Z,2018-05-26 18:00:00,6.166,Working,-1,
2018-05-26T19:00:00Z,2018-05-26 19:00:00,6.166,Working,-1,
2018-05-26T20:00:00Z,2018-05-26 20:00:00,5.86,Working,-1,
2018-05-26T21:00:00Z,2018-05-26 21:00:00,5.347,Working,-1,
2018-05-26T22:00:00Z,2018-05-26 22:00:00,4.831,Working,-1,
2018-05-26T23:00:00Z,2018-05-26 23:00:00,4.519,Working,-1,
2018-05-27T00:00:00Z,2018-05-27 00:00:00,4.311,Working,-1,
2018-05-27T01:00:00Z,2018-05-27 01:00:00,4.102,Working,-1,
2018-05-27T02:00:00Z,2018-05-27 02:00:00,3.998,Working,-1,
2018-05-27T03:00:00Z,2018-05-27 03:00:00,3.893,Working,-1,
2018-05-27T04:00:00Z,2018-05-27 04:00:00,3.893,Working,-1,
2018-05-27T05:00:00Z,2018-05-27 05:00:00,3.893,Working,-1,
2018-05-27T06:00:00Z,2018-05-27 06:00:00,3.893,Working,-1,
2018-05-27T07:00:00Z,2018-05-27 07:00:00,3.893,Working,-1,
2018-05-27T08:00:00Z,2018-05-27 08:00:00,3.893,Working,-1,
2018-05-27T09:00:00Z,2018-05-27 09:00:00,3.998,Working,-1,
2018-05-27T10:00:00Z,2018-05-27 10:00:00,4.102,Working,-1,
2018-05-27T11:00:00Z,2018-05-27 11:00:00,4.207,Working,-1,
2018-05-27T12:00:00Z,2018-05-27 12:00:00,4.311,Working,-1,
2018-05-27T13:00:00Z,2018-05-27 13:00:00,4.415,Working,-1,
2018-05-27T14:00:00Z,2018-05-27 14:00:00,4.519,Working,-1,
2018-05-27T15:00:00Z,2018-05-27 15:00:00,4.727,Working,-1,
2018-05-27T16:00:00Z,2018-05-27 16:00:00,4.934,Working,-1,
2018-05-27T17:00:00Z,2018-05-27 17:00:00,5.037,Working,-1,
2018-05-27T18:00:00Z,2018-05-27 18:00:00,5.244,Working,-1,
2018-05-27T19:00:00Z,2018-05-27 19:00:00,5.347,Working,-1,
2018-05-27T20:00:00Z,2018-05-27 20:00:00,5.552,Working,-1,
2018-05-27T21:00:00Z,2018-05-27 21:00:00,5.86,Working,-1,
2018-05-27T22:00:00Z,2018-05-27 22:00:00,6.064,Working,-1,
2018-05-27T23:00:00Z,2018-05-27 23:00:00,5.86,Working,-1,
2018-05-28T00:00:00Z,2018-05-28 00:00:00,5.45,Working,-1,
2018-05-28T01:00:00Z,2018-05-28 01:00:00,5.141,Working,-1,
2018-05-28T02:00:00Z,2018-05-28 02:00:00,4.934,Working,-1,
2018-05-28T03:00:00Z,2018-05-28 03:00:00,4.727,Working,-1,
2018-05-28T04:00:00Z,2018-05-28 04:00:00,4.519,Working,-1,
2018-05-28T05:00:00Z,2018-05-28 05:00:00,4.623,Working,-1,
2018-05-28T06:00:00Z,2018-05-28 06:00:00,4.727,Working,-1,
2018-05-28T07:00:00Z,2018-05-28 07:00:00,5.037,Working,-1,
2018-05-28T08:00:00Z,2018-05-28 08:00:00,5.037,Working,-1,
2018-05-28T09:00:00Z,2018-05-28 09:00:00,5.037,Working,-1,
2018-05-28T10:00:00Z,2018-05-28 10:00:00,4.831,Working,-1,
2018-05-28T11:00:00Z,2018-05-28 11:00:00,4.727,Working,-1,
2018-05-28T12:00:00Z,2018-05-28 12:00:00,4.831,Working,-1,
2018-05-28T13:00:00Z,2018-05-28 13:00:00,4.831,Working,-1,
2018-05-28T14:00:00Z,2018-05-28 14:00:00,4.831,Working,-1,
2018-05-28T15:00:00Z,2018-05-28 15:00:00,4.934,Working,-1,
2018-05-28T16:00:00Z,2018-05-28 16:00:00,5.037,Working,-1,
2018-05-28T17:00:00Z,2018-05-28 17:00:00,5.037,Working,-1,
2018-05-28T18:00:00Z,2018-05-28 18:00:00,5.037,Working,-1,
2018-05-28T19:00:00Z,2018-05-28 19:00:00,4.934,Working,-1,
2018-05-28T20:00:00Z,2018-05-28 20:00:00,4.934,Working,-1,
2018-05-28T21:00:00Z,2018-05-28 21:00:00,4.831,Working,-1,
2018-05-28T22:00:00Z,2018-05-28 22:00:00,4.727,Working,-1,
2018-05-28T23:00:00Z,2018-05-28 23:00:00,4.519,Working,-1,
2018-05-29T00:00:00Z,2018-05-29 00:00:00,4.311,Working,-1,
2018-05-29T01:00:00Z,2018-05-29 01:00:00,4.207,Working,-1,
2018-05-29T02:00:00Z,2018-05-29 02:00:00,4.207,Working,-1,
2018-05-29T03:00:00Z,2018-05-29 03:00:00,4.102,Working,-1,
2018-05-29T04:00:00Z,2018-05-29 04:00:00,3.998,Working,-1,
2018-05-29T05:00:00Z,2018-05-29 05:00:00,3.998,Working,-1,
2018-05-29T06:00:00Z,2018-05-29 06:00:00,3.998,Working,-1,
2018-05-29T07:00:00Z,2018-05-29 07:00:00,3.998,Working,-1,
2018-05-29T08:00:00Z,2018-05-29 08:00:00,3.998,Working,-1,
2018-05-29T09:00:00Z,2018-05-29 09:00:00,4.102,Working,-1,
2018-05-29T10:00:00Z,2018-05-29 10:00:00,4.207,Working,-1,
2018-05-29T11:00:00Z,2018-05-29 11:00:00,4.207,Working,-1,
2018-05-29T12:00:00Z,2018-05-29 12:00:00,4.311,Working,-1,
2018-05-29T13:00:00Z,2018-05-29 13:00:00,4.415,Working,-1,
2018-05-29T14:00:00Z,2018-05-29 14:00:00,4.415,Working,-1,
2018-05-29T15:00:00Z,2018-05-29 15:00:00,4.519,Working,-1,
2018-05-29T16:00:00Z,2018-05-29 16:00:00,4.519,Working,-1,
2018-05-29T17:00:00Z,2018-05-29 17:00:00,4.623,Working,-1,
2018-05-29T18:00:00Z,2018-05-29 18:00:00,4.519,Working,-1,
2018-05-29T19:00:00Z,2018-05-29 19:00:00,4.415,Working,-1,
2018-05-29T20:00:00Z,2018-05-29 20:00:00,4.311,Working,-1,
2018-05-29T21:00:00Z,2018-05-29 21:00:00,4.311,Working,-1,
2018-05-29T22:00:00Z,2018-05-29 22:00:00,4.207,Working,-1,
2018-05-29T23:00:00Z,2018-05-29 23:00:00,4.207,Working,-1,
2018-05-30T00:00:00Z,2018-05-30 00:00:00,4.102,Working,-1,
2018-05-30T01:00:00Z,2018-05-30 01:00:00,4.207,Working,-1,
2018-05-30T02:00:00Z,2018-05-30 02:00:00,4.207,Working,-1,
2018-05-30T03:00:00Z,2018-05-30 03:00:00,4.207,Working,-1,
2018-05-30T04:00:00Z,2018-05-30 04:00:00,4.207,Working,-1,
2018-05-30T05:00:00Z,2018-05-30 05:00:00,4.207,Working,-1,
2018-05-30T06:00:00Z,2018-05-30 06:00:00,4.207,Working,-1,
2018-05-30T07:00:00Z,2018-05-30 07:00:00,4.207,Working,-1,
2018-05-30T08:00:00Z,2018-05-30 08:00:00,4.207,Working,-1,
2018-05-30T09:00:00Z,2018-05-30 09:00:00,4.311,Working,-1,
2018-05-30T10:00:00Z,2018-05-30 10:00:00,4.519,Working,-1,
2018-05-30T11:00:00Z,2018-05-30 11:00:00,4.623,Working,-1,
2018-05-30T12:00:00Z,2018-05-30 12:00:00,4.623,Working,-1,
2018-05-30T13:00:00Z,2018-05-30 13:00:00,4.727,Working,-1,
2018-05-30T14:00:00Z,2018-05-30 14:00:00,4.831,Working,-1,
2018-05-30T15:00:00Z,2018-05-30 15:00:00,4.831,Working,-1,
2018-05-30T16:00:00Z,2018-05-30 16:00:00,5.244,Working,-1,
2018-05-30T17:00:00Z,2018-05-30 17:00:00,5.552,Working,-1,
2018-05-30T18:00:00Z,2018-05-30 18:00:00,5.757,Working,-1,
2018-05-30T19:00:00Z,2018-05-30 19:00:00,5.86,Working,-1,
2018-05-30T20:00:00Z,2018-05-30 20:00:00,5.86,Working,-1,
2018-05-30T21:00:00Z,2018-05-30 21:00:00,5.655,Working,-1,
2018-05-30T22:00:00Z,2018-05-30 22:00:00,5.45,Working,-1,
2018-05-30T23:00:00Z,2018-05-30 23:00:00,5.244,Working,-1,
2018-05-31T00:00:00Z,2018-05-31 00:00:00,5.037,Working,-1,
2018-05-31T01:00:00Z,2018-05-31 01:00:00,5.037,Working,-1,
2018-05-31T02:00:00Z,2018-05-31 02:00:00,4.831,Working,-1,
2018-05-31T03:00:00Z,2018-05-31 03:00:00,4.623,Working,-1,
2018-05-31T04:00:00Z,2018-05-31 04:00:00,4.623,Working,-1,
2018-05-31T05:00:00Z,2018-05-31 05:00:00,4.519,Working,-1,
2018-05-31T06:00:00Z,2018-05-31 06:00:00,4.415,Working,-1,
2018-05-31T07:00:00Z,2018-05-31 07:00:00,4.311,Working,-1,
2018-05-31T08:00:00Z,2018-05-31 08:00:00,4.415,Working,-1,
2018-05-31T09:00:00Z,2018-05-31 09:00:00,4.519,Working,-1,
2018-05-31T10:00:00Z,2018-05-31 10:00:00,4.623,Working,-1,
2018-05-31T11:00:00Z,2018-05-31 11:00:00,4.934,Working,-1,
2018-05-31T12:00:00Z,2018-05-31 12:00:00,5.244,Working,-1,
2018-05-31T13:00:00Z,2018-05-31 13:00:00,5.45,Working,-1,
2018-05-31T14:00:00Z,2018-05-31 14:00:00,5.45,Working,-1,
2018-05-31T15:00:00Z,2018-05-31 15:00:00,5.552,Working,-1,
2018-05-31T16:00:00Z,2018-05-31 16:00:00,5.757,Working,-1,
2018-05-31T17:00:00Z,2018-05-31 17:00:00,5.757,Working,-1,
2018-05-31T18:00:00Z,2018-05-31 18:00:00,5.962,Working,-1,
2018-05-31T19:00:00Z,2018-05-31 19:00:00,6.166,Working,-1,
2018-05-31T20:00:00Z,2018-05-31 20:00:00,6.573,Working,-1,
2018-05-31T21:00:00Z,2018-05-31 21:00:00,6.573,Working,-1,
2018-05-31T22:00:00Z,2018-05-31 22:00:00,6.674,Working,-1,
2018-05-31T23:00:00Z,2018-05-31 23:00:00,6.37,Working,-1,
2018-06-01T00:00:00Z,2018-06-01 00:00:00,6.166,Working,-1,
2018-06-01T01:00:00Z,2018-06-01 01:00:00,5.757,Working,-1,
2018-06-01T02:00:00Z,2018-06-01 02:00:00,5.45,Working,-1,
2018-06-01T03:00:00Z,2018-06-01 03:00:00,5.244,Working,-1,
2018-06-01T04:00:00Z,2018-06-01 04:00:00,5.037,Working,-1,
2018-06-01T05:00:00Z,2018-06-01 05:00:00,4.831,Working,-1,
2018-06-01T06:00:00Z,2018-06-01 06:00:00,4.727,Working,-1,
2018-06-01T07:00:00Z,2018-06-01 07:00:00,4.623,Working,-1,
2018-06-01T08:00:00Z,2018-06-01 08:00:00,4.727,Working,-1,
2018-06-01T09:00:00Z,2018-06-01 09:00:00,4.831,Working,-1,
2018-06-01T10:00:00Z,2018-06-01 10:00:00,4.934,Working,-1,
2018-06-01T11:00:00Z,2018-06-01 11:00:00,5.244,Working,-1,
2018-06-01T12:00:00Z,2018-06-01 12:00:00,5.552,Working,-1,
2018-06-01T13:00:00Z,2018-06-01 13:00:00,5.962,Working,-1,
2018-06-01T14:00:00Z,2018-06-01 14:00:00,6.37,Working,-1,
2018-06-01T15:00:00Z,2018-06-01 15:00:00,6.775,Working,-1,
2018-06-01T16:00:00Z,2018-06-01 16:00:00,7.481,Working,-1,
2018-06-01T17:00:00Z,2018-06-01 17:00:00,7.28,Working,-1,
2018-06-01T18:00:00Z,2018-06-01 18:00:00,7.28,Working,-1,
2018-06-01T19:00:00Z,2018-06-01 19:00:00,7.381,Working,-1,
2018-06-01T20:00:00Z,2018-06-01 20:00:00,7.481,Working,-1,
2018-06-01T21:00:00Z,2018-06-01 21:00:00,7.481,Working,-1,
2018-06-01T22:00:00Z,2018-06-01 22:00:00,7.179,Working,-1,
2018-06-01T23:00:00Z,2018-06-01 23:00:00,7.179,Working,-1,
2018-06-02T00:00:00Z,2018-06-02 00:00:00,6.674,Working,-1,
2018-06-02T01:00:00Z,2018-06-02 01:00:00,6.37,Working,-1,
2018-06-02T02:00:00Z,2018-06-02 02:00:00,6.166,Working,-1,
2018-06-02T03:00:00Z,2018-06-02 03:00:00,5.962,Working,-1,
2018-06-02T04:00:00Z,2018-06-02 04:00:00,5.757,Working,-1,
2018-06-02T05:00:00Z,2018-06-02 05:00:00,5.655,Working,-1,
2018-06-02T06:00:00Z,2018-06-02 06:00:00,5.552,Working,-1,
2018-06-02T07:00:00Z,2018-06-02 07:00:00,5.552,Working,-1,
2018-06-02T08:00:00Z,2018-06-02 08:00:00,5.552,Working,-1,
2018-06-02T09:00:00Z,2018-06-02 09:00:00,5.655,Working,-1,
2018-06-02T10:00:00Z,2018-06-02 10:00:00,5.962,Working,-1,
2018-06-02T11:00:00Z,2018-06-02 11:00:00,6.268,Working,-1,
2018-06-02T12:00:00Z,2018-06-02 12:00:00,6.674,Working,-1,
2018-06-02T13:00:00Z,2018-06-02 13:00:00,7.179,Working,-1,
2018-06-02T14:00:00Z,2018-06-02 14:00:00,7.782,Working,-1,
2018-06-02T15:00:00Z,2018-06-02 15:00:00,8.282,Working,-1,
2018-06-02T16:00:00Z,2018-06-02 16:00:00,8.779,Working,-1,
2018-06-02T17:00:00Z,2018-06-02 17:00:00,8.978,Working,-1,
2018-06-02T18:00:00Z,2018-06-02 18:00:00,9.275,Working,-1,
2018-06-02T19:00:00Z,2018-06-02 19:00:00,9.373,Working,-1,
2018-06-02T20:00:00Z,2018-06-02 20:00:00,9.176,Working,-1,
2018-06-02T21:00:00Z,2018-06-02 21:00:00,8.581,Working,-1,
2018-06-02T22:00:00Z,2018-06-02 22:00:00,7.882,Working,-1,
2018-06-02T23:00:00Z,2018-06-02 23:00:00,7.481,Working,-1,
2018-06-03T00:00:00Z,2018-06-03 00:00:00,7.179,Working,-1,
2018-06-03T01:00:00Z,2018-06-03 01:00:00,6.877,Working,-1,
2018-06-03T02:00:00Z,2018-06-03 02:00:00,6.674,Working,-1,
2018-06-03T03:00:00Z,2018-06-03 03:00:00,6.471,Working,-1,
2018-06-03T04:00:00Z,2018-06-03 04:00:00,6.37,Working,-1,
2018-06-03T05:00:00Z,2018-06-03 05:00:00,6.268,Working,-1,
2018-06-03T06:00:00Z,2018-06-03 06:00:00,6.166,Working,-1,
2018-06-03T07:00:00Z,2018-06-03 07:00:00,6.166,Working,-1,
2018-06-03T08:00:00Z,2018-06-03 08:00:00,6.064,Working,-1,
2018-06-03T09:00:00Z,2018-06-03 09:00:00,6.064,Working,-1,
2018-06-03T10:00:00Z,2018-06-03 10:00:00,6.064,Working,-1,
2018-06-03T11:00:00Z,2018-06-03 11:00:00,6.064,Working,-1,
2018-06-03T12:00:00Z,2018-06-03 12:00:00,6.268,Working,-1,
2018-06-03T13:00:00Z,2018-06-03 13:00:00,6.573,Working,-1,
2018-06-03T14:00:00Z,2018-06-03 14:00:00,7.28,Working,-1,
2018-06-03T15:00:00Z,2018-06-03 15:00:00,7.882,Working,-1,
2018-06-03T16:00:00Z,2018-06-03 16:00:00,8.082,Working,-1,
2018-06-03T17:00:00Z,2018-06-03 17:00:00,8.082,Working,-1,
2018-06-03T18:00:00Z,2018-06-03 18:00:00,7.582,Working,-1,
2018-06-03T19:00:00Z,2018-06-03 19:00:00,7.179,Working,-1,
2018-06-03T20:00:00Z,2018-06-03 20:00:00,6.877,Working,-1,
2018-06-03T21:00:00Z,2018-06-03 21:00:00,6.573,Working,-1,
2018-06-03T22:00:00Z,2018-06-03 22:00:00,6.064,Working,-1,
2018-06-03T23:00:00Z,2018-06-03 23:00:00,5.962,Working,-1,
2018-06-04T00:00:00Z,2018-06-04 00:00:00,5.86,Working,-1,
2018-06-04T01:00:00Z,2018-06-04 01:00:00,5.757,Working,-1,
2018-06-04T02:00:00Z,2018-06-04 02:00:00,5.655,Working,-1,
2018-06-04T03:00:00Z,2018-06-04 03:00:00,5.552,Working,-1,
2018-06-04T04:00:00Z,2018-06-04 04:00:00,5.45,Working,-1,
2018-06-04T05:00:00Z,2018-06-04 05:00:00,5.552,Working,-1,
2018-06-04T06:00:00Z,2018-06-04 06:00:00,5.552,Working,-1,
2018-06-04T07:00:00Z,2018-06-04 07:00:00,5.552,Working,-1,
2018-06-04T08:00:00Z,2018-06-04 08:00:00,5.552,Working,-1,
2018-06-04T09:00:00Z,2018-06-04 09:00:00,5.655,Working,-1,
2018-06-04T10:00:00Z,2018-06-04 10:00:00,5.757,Working,-1,
2018-06-04T11:00:00Z,2018-06-04 11:00:00,6.166,Working,-1,
2018-06-04T12:00:00Z,2018-06-04 12:00:00,6.573,Working,-1,
2018-06-04T13:00:00Z,2018-06-04 13:00:00,7.079,Working,-1,
2018-06-04T14:00:00Z,2018-06-04 14:00:00,7.682,Working,-1,
2018-06-04T15:00:00Z,2018-06-04 15:00:00,8.282,Working,-1,
2018-06-04T16:00:00Z,2018-06-04 16:00:00,8.68,Working,-1,
2018-06-04T17:00:00Z,2018-06-04 17:00:00,8.879,Working,-1,
2018-06-04T18:00:00Z,2018-06-04 18:00:00,9.077,Working,-1,
2018-06-04T19:00:00Z,2018-06-04 19:00:00,9.077,Working,-1,
2018-06-04T20:00:00Z,2018-06-04 20:00:00,8.779,Working,-1,
2018-06-04T21:00:00Z,2018-06-04 21:00:00,8.282,Working,-1,
2018-06-04T22:00:00Z,2018-06-04 22:00:00,8.082,Working,-1,
2018-06-04T23:00:00Z,2018-06-04 23:00:00,7.882,Working,-1,
2018-06-05T00:00:00Z,2018-06-05 00:00:00,7.682,Working,-1,
2018-06-05T01:00:00Z,2018-06-05 01:00:00,7.481,Working,-1,
2018-06-05T02:00:00Z,2018-06-05 02:00:00,7.381,Working,-1,
2018-06-05T03:00:00Z,2018-06-05 03:00:00,7.381,Working,-1,
2018-06-05T04:00:00Z,2018-06-05 04:00:00,7.28,Working,-1,
2018-06-05T05:00:00Z,2018-06-05 05:00:00,7.179,Working,-1,
2018-06-05T06:00:00Z,2018-06-05 06:00:00,7.179,Working,-1,
2018-06-05T07:00:00Z,2018-06-05 07:00:00,7.079,Working,-1,
2018-06-05T08:00:00Z,2018-06-05 08:00:00,7.079,Working,-1,
2018-06-05T09:00:00Z,2018-06-05 09:00:00,6.978,Working,-1,
2018-06-05T10:00:00Z,2018-06-05 10:00:00,7.179,Working,-1,
2018-06-05T11:00:00Z,2018-06-05 11:00:00,7.179,Working,-1,
2018-06-05T12:00:00Z,2018-06-05 12:00:00,7.481,Working,-1,
2018-06-05T13:00:00Z,2018-06-05 13:00:00,7.782,Working,-1,
2018-06-05T14:00:00Z,2018-06-05 14:00:00,8.182,Working,-1,
2018-06-05T15:00:00Z,2018-06-05 15:00:00,8.581,Working,-1,
2018-06-05T16:00:00Z,2018-06-05 16:00:00,8.978,Working,-1,
2018-06-05T17:00:00Z,2018-06-05 17:00:00,9.176,Working,-1,
2018-06-05T18:00:00Z,2018-06-05 18:00:00,9.077,Working,-1,
2018-06-05T19:00:00Z,2018-06-05 19:00:00,8.879,Working,-1,
2018-06-05T20:00:00Z,2018-06-05 20:00:00,8.879,Working,-1,
2018-06-05T21:00:00Z,2018-06-05 21:00:00,8.581,Working,-1,
2018-06-05T22:00:00Z,2018-06-05 22:00:00,8.182,Working,-1,
2018-06-05T23:00:00Z,2018-06-05 23:00:00,7.882,Working,-1,
2018-06-06T00:00:00Z,2018-06-06 00:00:00,7.582,Working,-1,
2018-06-06T01:00:00Z,2018-06-06 01:00:00,7.481,Working,-1,
2018-06-06T02:00:00Z,2018-06-06 02:00:00,6.978,Working,-1,
2018-06-06T03:00:00Z,2018-06-06 03:00:00,6.877,Working,-1,
2018-06-06T04:00:00Z,2018-06-06 04:00:00,6.775,Working,-1,
2018-06-06T05:00:00Z,2018-06-06 05:00:00,6.674,Working,-1,
2018-06-06T06:00:00Z,2018-06-06 06:00:00,6.674,Working,-1,
2018-06-06T07:00:00Z,2018-06-06 07:00:00,6.573,Working,-1,
2018-06-06T08:00:00Z,2018-06-06 08:00:00,6.573,Working,-1,
2018-06-06T09:00:00Z,2018-06-06 09:00:00,6.674,Working,-1,
